SETTLEMENTDATE,TD,RRP,hour_sin,hour_cos,day_sin,day_cos,TD_LoTrend,TD_LoSeason,TD_Svmd_Imf1,TD_Svmd_Imf2,TD_Svmd_Imf_Error
2025-07-05 13:00:00,6923.340833333333,81.75416666666666,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,8430.41428899706,-1507.073455663728,7166.007239773856,-435.22696115696067,192.56055471643776
2025-07-05 14:00:00,7333.399166666667,96.70333333333333,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,8424.979309329585,-1091.5801426629178,7370.033665716041,-268.0246179494062,231.39011890003258
2025-07-05 15:00:00,8264.955,92.73083333333334,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,8414.232022405547,-149.27702240554754,7697.426709229635,45.14477749751005,522.3835132728545
2025-07-05 16:00:00,9407.393333333333,152.14000000000001,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,8398.532152663303,1008.8611806700301,8053.845888293492,365.3752334613342,988.1722115785069
2025-07-05 17:00:00,10285.878333333334,157.465,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,8378.477507594373,1907.4008257389614,8347.042537903862,495.18176002973917,1443.6540353997316
2025-07-05 18:00:00,10397.225833333334,118.02583333333332,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,8354.044896236186,2043.1809370971478,8516.097890492007,362.51145364680195,1518.6164891945245
2025-07-05 19:00:00,10032.36,100.97833333333334,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,8324.464553880573,1707.895446119428,8545.928421317016,90.35978562594524,1396.071793057039
2025-07-05 20:00:00,9698.520833333334,101.69166666666666,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,8288.719362194743,1409.8014711385913,8462.512892818128,-127.8892226624252,1363.8971631776312
2025-07-05 21:00:00,9321.470833333333,92.93833333333333,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,8246.072199402599,1075.398633930734,8315.991899186927,-193.2949261858077,1198.7738603322132
2025-07-05 22:00:00,8847.885,98.71750000000002,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,8196.3345283155,651.5504716845007,8162.292416836709,-138.97073168292783,824.5633148462193
2025-07-05 23:00:00,8409.786666666667,96.89416666666666,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,8140.041533500971,269.74513316569573,8048.776558170272,-54.9589888234156,415.9690973198103
2025-07-06 00:00:00,7989.451666666667,71.34333333333333,0.0,1.0,-0.7818314824680299,0.6234898018587334,8078.546890600464,-89.09522393379757,8005.5071922013885,-12.29952335058039,-3.7560021841409252
2025-07-06 01:00:00,7534.386666666666,57.98,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,8013.519214127232,-479.13254746056555,8041.733088816464,-37.79851040969183,-469.54791174010643
2025-07-06 02:00:00,7167.341666666667,64.38416666666667,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,7946.495647983235,-779.1539813165682,8145.717741110038,-112.75049530516802,-865.6255791382027
2025-07-06 03:00:00,6925.8358333333335,74.635,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,7879.167889923642,-953.3320565903086,8286.761458195906,-170.24243969341566,-1190.6831851691568
2025-07-06 04:00:00,6946.991666666666,75.37333333333333,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,7813.934399131478,-866.9427324648123,8419.85887739192,-117.67158156635912,-1355.195629158895
2025-07-06 05:00:00,7050.169166666667,74.3275,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,7753.999172944969,-703.8300062783028,8494.32050462573,86.42549700054276,-1530.5768349596055
2025-07-06 06:00:00,7391.908333333333,78.88083333333334,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,7702.767510301196,-310.8591769678633,8467.119511010265,351.9465578202584,-1427.1577354971905
2025-07-06 07:00:00,8028.294166666667,88.37333333333333,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,7663.372016600661,364.922150066006,8319.146977335506,483.1941025555912,-774.0469132244307
2025-07-06 08:00:00,8197.84,66.79333333333334,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,7638.027628475927,559.8123715240736,8069.0482414609705,339.4669516880663,-210.6751931490362
2025-07-06 09:00:00,7415.0325,32.763333333333335,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,7627.285525472916,-212.2530254729154,7775.407954117943,-17.58635448671092,-342.7890996312317
2025-07-06 10:00:00,6533.62,34.8025,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,7629.555365299006,-1095.9353652990058,7520.690152162474,-364.17705277845334,-622.8930993840213
2025-07-06 11:00:00,5983.469166666667,38.83,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,7641.50879210903,-1658.039625442363,7381.920901257076,-507.29358232893463,-891.1581522614752
2025-07-06 12:00:00,5887.462500000001,53.63916666666666,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,7659.257801505219,-1771.795301505218,7402.745037899362,-419.61286726559035,-1095.6696706337707
2025-07-06 13:00:00,5967.7475,51.10333333333333,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,7679.872611270354,-1712.125111270354,7579.212817225169,-200.335642240199,-1411.129674984969
2025-07-06 14:00:00,6448.661666666667,62.669999999999995,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,7702.475844082485,-1253.8141774158184,7862.965337915856,43.016796173019934,-1457.3204674222097
2025-07-06 15:00:00,7224.38,63.145833333333336,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,7728.163989092342,-503.78398909234147,8178.329181616875,245.55031689499538,-1199.4994985118692
2025-07-06 16:00:00,8554.100833333334,137.32000000000002,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,7758.832385564534,795.2684477687999,8445.984129264454,355.43238390191004,-247.31567983303103
2025-07-06 17:00:00,9499.909166666666,180.865,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,7795.773621418355,1704.1355452483112,8606.406620078062,327.2743720628542,566.2281745257496
2025-07-06 18:00:00,9772.8025,185.9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,7838.884579332696,1933.9179206673034,8636.173110403353,173.384532215705,963.2448573809415
2025-07-06 19:00:00,9614.610833333334,191.2825,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,7886.903064079069,1727.7077692542653,8550.570555842185,-16.87306834763806,1080.9133458387878
2025-07-06 20:00:00,9342.738333333333,162.6225,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,7938.447707752204,1404.2906255811286,8393.152303460565,-140.15324186961774,1089.7392717423845
2025-07-06 21:00:00,8943.6225,123.44083333333333,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,7992.372669439589,951.2498305604104,8219.737827106928,-154.45343885625934,878.3381117493309
2025-07-06 22:00:00,8504.203333333333,125.73,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,8047.670901631777,456.53243170155565,8084.415800089707,-89.61053999651972,509.398073240146
2025-07-06 23:00:00,8069.6658333333335,111.40666666666668,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,8103.417951474848,-33.752118141514984,8030.362321709989,-9.777586558433415,49.081098181777634
2025-07-07 00:00:00,7708.6875,114.65249999999999,0.0,1.0,0.0,1.0,8158.878016546704,-450.1905165467042,8084.444425343976,17.419991201665262,-393.1769165456417
2025-07-07 01:00:00,7382.493333333333,108.26416666666667,0.25881904510252074,0.9659258262890683,0.0,1.0,8213.582457202268,-831.0891238689355,8253.63969292053,-55.69333559670842,-815.453023990488
2025-07-07 02:00:00,7088.711666666667,96.78500000000001,0.49999999999999994,0.8660254037844387,0.0,1.0,8267.103043271227,-1178.3913766045598,8522.0523286365,-211.52743444957895,-1221.8132275202543
2025-07-07 03:00:00,7031.815833333334,102.83749999999999,0.7071067811865475,0.7071067811865476,0.0,1.0,8319.257437658072,-1287.4416043247384,8848.799412327004,-329.487951483726,-1487.495627509943
2025-07-07 04:00:00,7190.288333333334,108.24000000000001,0.8660254037844386,0.5000000000000001,0.0,1.0,8370.705218732082,-1180.4168853987485,9169.52140685929,-238.9288315685903,-1740.3042419573667
2025-07-07 05:00:00,7696.204999999999,124.09250000000002,0.9659258262890683,0.25881904510252074,0.0,1.0,8422.908074436029,-726.70307443603,9405.826106132772,120.68850539502978,-1830.309611527803
2025-07-07 06:00:00,8775.3725,168.98833333333334,1.0,6.123233995736766e-17,0.0,1.0,8477.658304747709,297.71419525229066,9484.910489438587,568.5489484281492,-1278.0869378667376
2025-07-07 07:00:00,9658.025833333333,231.79583333333335,0.9659258262890683,-0.25881904510252063,0.0,1.0,8536.568511443664,1121.4573218896694,9366.913627385844,769.4773155285507,-478.3651095810619
2025-07-07 08:00:00,9489.431666666665,92.15666666666668,0.8660254037844387,-0.4999999999999998,0.0,1.0,8600.515498262132,888.9161684045339,9070.189065027002,527.3850611260298,-108.14245948636562
2025-07-07 09:00:00,8529.435,58.44,0.7071067811865476,-0.7071067811865475,0.0,1.0,8668.977407325661,-139.54240732566177,8677.810297390712,-9.900667023916593,-138.4746303667962
2025-07-07 10:00:00,7671.195,64.07833333333333,0.49999999999999994,-0.8660254037844387,0.0,1.0,8739.609321113823,-1068.4143211138235,8314.932855603614,-484.6667118566355,-159.07114374697903
2025-07-07 11:00:00,7248.479166666667,56.740833333333335,0.258819045102521,-0.9659258262890682,0.0,1.0,8808.516067104321,-1560.0369004376544,8105.259820801667,-662.0788017080558,-194.70185242694424
2025-07-07 12:00:00,8022.079166666666,101.18583333333333,1.2246467991473532e-16,-1.0,0.0,1.0,8871.464803143432,-849.3856364767653,8127.872989656508,-584.1625161385743,478.36869314873275
2025-07-07 13:00:00,8411.588333333333,97.81666666666666,-0.2588190451025208,-0.9659258262890683,0.0,1.0,8925.334304755945,-513.7459714226115,8392.705249973736,-404.2933345013062,423.1764178609028
2025-07-07 14:00:00,8691.504166666668,78.0225,-0.4999999999999997,-0.8660254037844388,0.0,1.0,8969.102998431877,-277.59883176521,8839.931894835,-166.17440766733893,17.74667949900686
2025-07-07 15:00:00,9249.285833333333,72.14,-0.7071067811865471,-0.7071067811865479,0.0,1.0,9003.949296088338,245.33653724499527,9358.18824328295,169.90461350689324,-278.80702345650934
2025-07-07 16:00:00,10020.811666666666,127.47500000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0,9032.366616328902,988.4450503377648,9815.84861085812,529.7285887574079,-324.7655329488607
2025-07-07 17:00:00,11078.755,164.00083333333333,-0.9659258262890683,-0.25881904510252063,0.0,1.0,9057.120835137815,2021.6341648621838,10100.023297610654,690.4457804448915,288.28592194445264
2025-07-07 18:00:00,11384.031666666668,148.92083333333332,-1.0,-1.8369701987210297e-16,0.0,1.0,9080.775269829071,2303.256396837596,10152.1131324273,505.69973930298613,726.2187949363815
2025-07-07 19:00:00,11028.652500000002,122.32916666666667,-0.9659258262890684,0.2588190451025203,0.0,1.0,9105.329771463703,1923.322728536299,9983.601754621017,97.36763363856494,947.6831117404199
2025-07-07 20:00:00,10639.930833333334,121.3525,-0.8660254037844386,0.5000000000000001,0.0,1.0,9131.814990143603,1508.115843189731,9663.529195148449,-249.80869621761144,1226.2103344024963
2025-07-07 21:00:00,10022.94,110.87583333333333,-0.7071067811865477,0.7071067811865474,0.0,1.0,9160.126582314851,862.813417685149,9288.919585590254,-350.7153417213541,1084.7357561311
2025-07-07 22:00:00,9330.174166666666,110.4475,-0.5000000000000004,0.8660254037844384,0.0,1.0,9189.058385781656,141.11578088500937,8955.483270193194,-240.3566830778913,615.047579551363
2025-07-07 23:00:00,8792.800000000001,91.53500000000001,-0.25881904510252157,0.9659258262890681,0.0,1.0,9216.828367129589,-424.0283671295874,8736.80254512899,-85.05654352217417,141.05399839318488
2025-07-08 00:00:00,8354.089166666667,86.895,0.0,1.0,0.7818314824680298,0.6234898018587336,9241.557810540815,-887.4686438741483,8673.573319577858,-27.405736430002875,-292.07841648118847
2025-07-08 01:00:00,8014.8425,82.33583333333333,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,9261.920586148815,-1247.0780861488156,8770.732127495705,-97.51543312547692,-658.3741943702289
2025-07-08 02:00:00,7598.848333333332,89.3,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,9277.576177292347,-1678.7278439590145,8999.008098873657,-213.40575243569512,-1186.754013104629
2025-07-08 03:00:00,7442.229166666667,90.52666666666666,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,9289.615105959369,-1847.3859392927016,9299.525829197404,-237.55453457273737,-1619.7421279580003
2025-07-08 04:00:00,7612.715833333333,93.54,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,9300.636998152415,-1687.9211648190822,9592.63984877866,-70.08066048808213,-1909.8433549572446
2025-07-08 05:00:00,8121.155833333333,121.53083333333332,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,9314.00620812637,-1192.8503747930363,9792.838387176127,250.77939247027007,-1922.461946313063
